"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @DrEnriqueParis: Ahora en @MuchoGustoMEGA sobre la #Influenza en Chile: Los grupos de riesgo deben vacunarse contra la Influenza de lo c…",FALSE,0,,2018-02-28 13:00:29,FALSE,,"968833282317135872",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marpobva",33,TRUE,FALSE,,
"RT @DrEnriqueParis: Ahora en @MuchoGustoMEGA sobre la #Influenza en Chile: Los grupos de riesgo deben vacunarse contra la Influenza de lo c…",FALSE,0,,2018-02-28 13:00:14,FALSE,,"968833221822738432",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MuchoGustoMEGA",33,TRUE,FALSE,,
"La vacuna contra la #influenza es eficaz, segura y se aplica en todas las unidades de salud de forma gratuita. ¡Vac… https://t.co/VMkgdnj179",FALSE,1,,2018-02-28 13:00:02,TRUE,,"968833169532256256",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SSM_Morelos",2,FALSE,FALSE,,
"RT @DrEnriqueParis: Ahora en @MuchoGustoMEGA sobre la #Influenza en Chile: Los grupos de riesgo deben vacunarse contra la Influenza de lo c…",FALSE,0,,2018-02-28 12:59:57,FALSE,,"968833150515335168",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","karitolizama",33,TRUE,FALSE,,
"@Mega #influenza, las personas que viajan a republica Dominicana también deben vacunarse?",FALSE,0,"Mega",2018-02-28 12:58:08,FALSE,,"968832691570462720","34918118","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","belenlabrav",0,FALSE,FALSE,,
"RT @DrEnriqueParis: Ahora en @MuchoGustoMEGA sobre la #Influenza en Chile: Los grupos de riesgo deben vacunarse contra la Influenza de lo c…",FALSE,0,,2018-02-28 12:56:46,FALSE,,"968832346672771072",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","laleydeldia1",33,TRUE,FALSE,,
"Ahora en @MuchoGustoMEGA sobre la #Influenza en Chile: Los grupos de riesgo deben vacunarse contra la Influenza de… https://t.co/ddlInuOeap",FALSE,43,,2018-02-28 12:54:56,TRUE,,"968831886528253952",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrEnriqueParis",33,FALSE,FALSE,,
"RT @DoD_HDIAC: Our webinar on #Influenza and the #DepartmentofDefense is tomorrow! Register for the webinar here: https://t.co/VeXaAGFgfT h…",FALSE,0,,2018-02-28 12:46:58,FALSE,,"968829882724769793",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StuartStough",1,TRUE,FALSE,,
"8 evidensbaserede ting du kan gøre for at bekæmpe en forkølelse eller influenza - https://t.co/i73I391xEE - Årets i… https://t.co/KZKNgWRkak",FALSE,0,,2018-02-28 12:46:36,TRUE,,"968829789573468160",,"<a href=""http://www.betterwing.dk/"" rel=""nofollow"">BetterWing</a>","BetterWingCom",0,FALSE,FALSE,,
"RT @Salud_CZ8: #Distrito09D23 en reunión con coordinadores del MIES socializando campaña de #Influenza #Vacúnate #EtapaInvernal. https://t.…",FALSE,0,,2018-02-28 12:42:55,FALSE,,"968828861940150272",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConsueloRoxana",13,TRUE,FALSE,,
"RT @Salud_CZ7: #Loja: Visita domiciliaria para realizar  inmunización contra la #Influenza, control médico y odontológico a adultos mayores…",FALSE,0,,2018-02-28 12:41:31,FALSE,,"968828508377174018",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoseAlv37335291",13,TRUE,FALSE,,
"RT @Salud_Ec: Informe semanal 007 al 17 de febrero del 2018 – Actualización brote de #Influenza en ������������Ecuador. 
➡️Click aquí https://t.co/M3…",FALSE,0,,2018-02-28 12:31:24,FALSE,,"968825965928439808",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernantapiar",186,TRUE,FALSE,,
"RT @RonanKelly13: USA: Recently reported #Influenza fatalities from (tot) Arkansas (179), Rhode Island (34), Pennsylvania (150), Texas (197…",FALSE,0,,2018-02-28 12:25:39,FALSE,,"968824518952280065",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",5,TRUE,FALSE,,
"RT @Salud_CZ2: #DD15D01 #Tena - Se continúa con la campaña de #Vacunación para prevenir la #Influenza y  #FiebreAmarilla en la comunidad Ch…",FALSE,0,,2018-02-28 12:22:42,FALSE,,"968823776497618944",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulcas1202",3,TRUE,FALSE,,
"RT @Salud_CZ2: #DD15D01 #ArosemenaTola - Se hace un barrido documentado de vacunación contra la Fiebre Amarilla y la #Influenza en la cabec…",FALSE,0,,2018-02-28 12:22:11,FALSE,,"968823646595768320",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulcas1202",4,TRUE,FALSE,,
"RT @MIES_Zona2: Niños y niñas del Centro de Desarrollo Infantil (CDI) “Santa Isabel” reciben vacuna contra la #Influenza. #InclusiónParaTod…",FALSE,0,,2018-02-28 12:21:38,FALSE,,"968823508330602496",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lupitarodri2009",41,TRUE,FALSE,,
"RT @Salud_CZ6: Si eres parte del grupo de riesgo, acude al centro de salud más cercano y vacúnate contra la #Influenza.
#EtapaInvernal http…",FALSE,0,,2018-02-28 12:20:13,FALSE,,"968823148295741440",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Franklinreagala",15,TRUE,FALSE,,
"Grazie alla #influenza e alla Clerici ho scoperto due cose: 1) le donne con le spalle aperte hanno le tette finte m… https://t.co/0o8Vk9pLvW",FALSE,1,,2018-02-28 12:08:21,TRUE,,"968820164606218240",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andreagambelung",0,FALSE,FALSE,,
"Latest weekly infectious disease report for Ireland https://t.co/mlk44sB3fr #thisispublichealth #vaccineswork… https://t.co/7GGmDagv8y",FALSE,0,,2018-02-28 12:08:02,TRUE,,"968820085862404097",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hpscireland",2,FALSE,FALSE,,
"RT @Salud_CZ9: ¿Sabes qué es la #Influenza?
@Salud_Ec @MVEspinosaS @CTGUERREROD https://t.co/q55H1HEFRg",FALSE,0,,2018-02-28 12:07:55,FALSE,,"968820054325452800",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CTGUERREROD",2,TRUE,FALSE,,
"Effects of #flu on #brain I #influenza #hippocampus https://t.co/PJNYjLDhaz",FALSE,0,,2018-02-28 12:06:20,FALSE,,"968819657980473345",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MedicalPenn",0,FALSE,FALSE,,
"RT @MIES_Zona2: Niños y niñas del Centro de Desarrollo Infantil (CDI) “Santa Isabel” reciben vacuna contra la #Influenza. #InclusiónParaTod…",FALSE,0,,2018-02-28 11:59:20,FALSE,,"968817892547579904",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChingayLili",41,TRUE,FALSE,,
"Ogni fine - inizio mese (da 3 mesi) mi viene l'influenza. A parte che il prossimo anno faccio il vaccino antinfluen… https://t.co/UzuAU87wME",FALSE,0,,2018-02-28 11:49:46,TRUE,,"968815485822304256",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lise_monica",0,FALSE,FALSE,,
"RT @MIES_Zona2: Niños y niñas del Centro de Desarrollo Infantil (CDI) “Santa Isabel” reciben vacuna contra la #Influenza. #InclusiónParaTod…",FALSE,0,,2018-02-28 11:46:33,FALSE,,"968814677714264064",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrmaMagaly3",41,TRUE,FALSE,,
"RT @jignagshah: It was pleasure to be the part of the event..And Learnt "" Prevention is better than Treatment"" #momvsflu #influenza #health…",FALSE,0,,2018-02-28 11:44:42,FALSE,,"968814211030659073",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anahitairani1",3,TRUE,FALSE,,
"@drmukeshgupta mentions ""Heathly Body can only give healthy Baby"" flu vaccination must be taken before pregnancy or… https://t.co/EXU9eeFQ7X",FALSE,8,"drmukeshgupta",2018-02-28 11:42:30,TRUE,,"968813657944604673","70433005","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jignagshah",5,FALSE,FALSE,,
"Updated #influenza preprint: Influenza A virus environmental persistence is driven by the hemagglutinin and the neu… https://t.co/cSmtrt41la",FALSE,0,,2018-02-28 11:37:27,TRUE,,"968812388970528768",,"<a href=""https://twitter.com/outbreaksci"" rel=""nofollow"">preprint-alert</a>","outbreaksci",0,FALSE,FALSE,,
"Keine Versorgungsengpässe bei Kliniken in Bayern wegen Grippe:  München – In den bayerischen Krankenhäusern gibt es… https://t.co/n48noZrPbu",FALSE,0,,2018-02-28 11:33:00,TRUE,,"968811269607211008",,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Dt_Aerzteblatt",1,FALSE,FALSE,,
"When you can’t sleep because your breathing sounds like a creaky door. 
Ugh. 
#influenza",FALSE,0,,2018-02-28 11:30:22,FALSE,,"968810605942632448",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meeterica",0,FALSE,FALSE,,
"RT @MIES_Zona2: Niños y niñas del Centro de Desarrollo Infantil (CDI) “Santa Isabel” reciben vacuna contra la #Influenza. #InclusiónParaTod…",FALSE,0,,2018-02-28 11:28:40,FALSE,,"968810178715045888",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SandraGarzn10",41,TRUE,FALSE,,
"RT @MIES_Zona2: Niños y niñas del Centro de Desarrollo Infantil (CDI) “Santa Isabel” reciben vacuna contra la #Influenza. #InclusiónParaTod…",FALSE,0,,2018-02-28 11:26:39,FALSE,,"968809671413858304",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gabrielabasant9",41,TRUE,FALSE,,
"RT @Salud_CZ7: En #Macará y #Sozoranga continuamos visitando diferentes sectores para aplicar vacuna contra la #Influenza. https://t.co/MIh…",FALSE,0,,2018-02-28 11:24:44,FALSE,,"968809185293975553",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TPElRetiro",27,TRUE,FALSE,,
"USA: Recently reported #Influenza fatalities from (tot) Arkansas (179), Rhode Island (34), Pennsylvania (150), Texa… https://t.co/K9R8m5uMCn",FALSE,0,,2018-02-28 11:20:48,TRUE,,"968808196151414789",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonanKelly13",5,FALSE,FALSE,,
"RT @Salud_CZ7: #Chaguarpamba: En el Puesto de Salud Santa Rufina, usuarios reciben información para prevenir la #Influenza. En caso de pres…",FALSE,0,,2018-02-28 11:17:23,FALSE,,"968807338541957121",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TPElRetiro",9,TRUE,FALSE,,
"RT @MIES_Zona2: Niños y niñas del Centro de Desarrollo Infantil (CDI) “Santa Isabel” reciben vacuna contra la #Influenza. #InclusiónParaTod…",FALSE,0,,2018-02-28 11:07:43,FALSE,,"968804904067313664",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarmenC13207416",41,TRUE,FALSE,,
"The #Flu #vaccine that you gave to your baby in the 1st year has NO effect in the say 3rd or 10th year say… https://t.co/n8uvOh77Ag",FALSE,2,,2018-02-28 11:06:54,TRUE,,"968804700672987137",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnUrbanNomadic",0,FALSE,FALSE,,
"Enhanced Replication of Highly Pathogenic #Influenza A(H7N9) Virus in Humans. https://t.co/oldxFMGr7x",FALSE,0,,2018-02-28 11:05:46,FALSE,,"968804412683702272",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BioAndBaseball",1,FALSE,FALSE,,
"The cold weather can be seriously bad for your health! That's why it's important to look after yourself and to stay… https://t.co/SBt49A8de1",FALSE,0,,2018-02-28 10:50:09,TRUE,,"968800484873129984",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GenMedX",0,FALSE,FALSE,,
"#babynasya almost fit after #influenza #cough hit her ������������
Thanks to ALLAH SWT. . .

#baby… https://t.co/ndN05BIghW",FALSE,0,,2018-02-28 10:50:07,FALSE,,"968800474773168131",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sha_rha_rie",0,FALSE,FALSE,,
"RT @khalideljaaly: Baloxavir marboxil, a novel cap-dependent endonuclease inhibitor, was approved������������ in Japan������������ for treatment of #Influenza.…",FALSE,0,,2018-02-28 10:48:49,FALSE,,"968800149496573952",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aamohdher",26,TRUE,FALSE,,
"#Passau #Influenza Welle.... https://t.co/PQgirEtblM",FALSE,1,,2018-02-28 10:48:27,FALSE,,"968800057591062528",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HerbertThurner",0,FALSE,FALSE,,
"RT @GadgTecs: Can Smart Tools Outsmart The Smartest Virus On The Planet? - #fly #influenza #cold 
https://t.co/GNB88qV04D",FALSE,0,,2018-02-28 10:41:51,FALSE,,"968798395698696192",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GinaBlueangel",29,TRUE,FALSE,,
"RT @ECDC_Flu: Week 7/2018: #influenza activity widespread in the majority of reporting countries, with 51% of individuals sampled from prim…",FALSE,0,,2018-02-28 10:41:29,FALSE,,"968798301503082496",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StichtingNPG",27,TRUE,FALSE,,
"Me: of course I'm getting the flue shot this year! 

Also me: well, now it's to late for the flue shot.... #influenza #superill",FALSE,0,,2018-02-28 10:40:58,FALSE,,"968798173727731712",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlinaSchiffi",0,FALSE,FALSE,,
"Great story to keep on the logs when the anti-vaccination activists pipe up.  I’ve never seen measles but I’ve seen… https://t.co/mi55JhhxHV",FALSE,0,,2018-02-28 10:30:19,TRUE,,"968795491356913665",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Madhadder71",0,FALSE,FALSE,,
"RT @sanofipasteur: Chasing a better #Influenza vaccine, with science and guesswork. Doctors explain why #vaccine has been shown to reduce h…",FALSE,0,,2018-02-28 10:29:03,FALSE,,"968795174557151233",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlsinaMier",8,TRUE,FALSE,,
"#bronchiolite #influenza #pediatria #neonato #bambini #guidagenitori  Influenza e bronchiolite, un rischio per il b… https://t.co/1oLkAwny30",FALSE,1,,2018-02-28 10:04:01,TRUE,,"968788872846028800",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GuidaGenitori",1,FALSE,FALSE,,
"RT @_Ookami: Achtung, nicht verwechseln: #Influencer und #Influenza !
Eines führt zu irrationalem Verhalten bis hin zu #Wahnvorstellungen.…",FALSE,0,,2018-02-28 09:47:59,FALSE,,"968784840643481600",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chocokekskrueml",21,TRUE,FALSE,,
"Ich kann mich nicht erinnern schon mal Kundentermine abgesagt zu haben aufgrund von Krankheit!  #influenza Aber nüt… https://t.co/ap4rGWX4Be",FALSE,0,,2018-02-28 09:29:27,TRUE,,"968780175629537280",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grndertrainerin",0,FALSE,FALSE,,
"Je ontkomt er gewoon niet aan...helaas 
#griep #epidemie #Influenza https://t.co/Y2n9uHFABV",FALSE,2,,2018-02-28 09:24:38,FALSE,,"968778961043017730",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","marcjanjanssen",0,FALSE,FALSE,,
"What might it be like to suffer constant flu symptoms? Those on Interferon Beta may know.
#influenza #DMD #DMT… https://t.co/pnVR3N5Zqi",FALSE,0,,2018-02-28 09:18:18,TRUE,,"968777368209887232",,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","gonzoid",0,FALSE,FALSE,,
"Can Smart Tools Outsmart The Smartest Virus On The Planet? - #fly #influenza #cold 
https://t.co/GNB88qV04D",FALSE,5,,2018-02-28 09:11:09,FALSE,,"968775571714007046",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GadgTecs",29,FALSE,FALSE,,
"New report from Harry Campbell and colleagues describes recent advances in measurement of the burden of disease cau… https://t.co/PEmAC3lwiL",FALSE,2,,2018-02-28 09:10:06,TRUE,,"968775305933533184",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","edin_EID",2,FALSE,FALSE,,
"#Influenza #VaccinationandImmunization The New Health Care: Why It’s Still Worth Getting a Flu Shot: Even a “less e… https://t.co/ZJ5x6FYPF8",FALSE,0,,2018-02-28 09:04:43,TRUE,,"968773950330241024",,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","FlaShBloGWorld",0,FALSE,FALSE,,
"Today 1918 Lt Champion, Ypres: #Ipswich is visited next day to see the Vidals , who a re so good to me when at our… https://t.co/bPUPBrUiNg",FALSE,0,,2018-02-28 09:00:38,TRUE,,"968772922738380800",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Frontline_Tours",0,FALSE,FALSE,,
"#VacúnateContralaInfluenza
• Desde el 7 de Marzo:
Personal de Salud
Adultos mayores de residencias
• Desde el 14 de… https://t.co/QpFAiLPBP3",FALSE,0,,2018-02-28 08:58:42,TRUE,,"968772434810859521",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reddealertacivi",0,FALSE,FALSE,,
"RT @ProfJLundgren: We are all impacted by severe #influenza this season. See how it evolved in the US https://t.co/BSDqaiMVE3",FALSE,0,,2018-02-28 08:49:48,FALSE,,"968770198030442496",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cphiv",2,TRUE,FALSE,,
"Por si alguien aún tiene dudas @Cochrane Nuevas evidencias sobre la efectividad de las #vacunas #influenza Three up… https://t.co/TRiOxrqmaO",FALSE,0,,2018-02-28 08:18:37,TRUE,,"968762350890291200",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FCSsaludpublica",0,FALSE,FALSE,,
"Work Work Work bei strahlend blauen Himmel. #Influenza ist im Moment mal wieder ein aktuelles… https://t.co/h1Bsz3JFYp",FALSE,0,,2018-02-28 08:17:19,FALSE,,"968762024040845312",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nerdpfleger",0,FALSE,FALSE,,
"Darf ein #arzt auch mal verschnupft sein? Äh...Ne! Deswegen gönne ich mir jetzt mal ""harte medizin""...90min Hundetr… https://t.co/EXrfV3Uwbi",FALSE,6,,2018-02-28 08:13:15,TRUE,,"968761000752304128",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoktorWeigl",0,FALSE,FALSE,,
"RT @WHO: Here is the recommended composition of #influenza vaccines for use in the 2018-2019 northern hemisphere influenza season https://t…",FALSE,0,,2018-02-28 08:00:33,FALSE,,"968757804495491072",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","enfermeriayvacu",313,TRUE,FALSE,,
"RT @WHO: Here is the recommended composition of #influenza vaccines for use in the 2018-2019 northern hemisphere influenza season https://t…",FALSE,0,,2018-02-28 07:55:23,FALSE,,"968756503846047744",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ToniPdevacunas",313,TRUE,FALSE,,
"RT @hpscireland: Ireland is one of nine countries in Europe reporting high or very high #influenza intensity. https://t.co/J6wywLrD0a",FALSE,0,,2018-02-28 07:52:03,FALSE,,"968755665727557632",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnneODMatthews",2,TRUE,FALSE,,
"RT @hpscireland: #Influenza-like illness (ILI) rates in Ireland were 65.1 per 100,000 population during week ending 18/2/18. Influenza B &amp;…",FALSE,0,,2018-02-28 07:50:55,FALSE,,"968755376941424640",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnneODMatthews",9,TRUE,FALSE,,
"When you have the feeling of being the last person who didn‘t got the full #influenza till now ������������������������������������������������ https://t.co/kFzXo3aOOI",FALSE,1,,2018-02-28 07:33:04,FALSE,,"968750886636982274",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FabienneSchuler",0,FALSE,FALSE,,
"Heute gibt es mal weniger Twitter für mich. Grund: da stehen gleich ca. 25 Leute vor der Agentur und wollen rein… https://t.co/EO0ityUTrj",FALSE,1,,2018-02-28 07:12:53,TRUE,,"968745807011827712",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChrisBenkner",0,FALSE,FALSE,,
"RT @Medscape: Japanese drug may kill flu in as little as one day: https://t.co/pgyZukhz9T #Flu #Influenza",FALSE,0,,2018-02-28 07:00:23,FALSE,,"968742661241950208",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alexey_Dudnikov",34,TRUE,FALSE,,
"RT @FrankBettina: #Impfen, liebe Leute, impfen! ������
#Grippe #Influenza https://t.co/FCEhpfi9GA",FALSE,0,,2018-02-28 06:47:42,FALSE,,"968739470391611394",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_Huenninghaus",2,TRUE,FALSE,,
"RT @SS_Coahuila: Vacunación contra la #Influenza y detecciones de #diabetes, además de cáncer de próstata y mama son algunos de nuestros se…",FALSE,0,,2018-02-28 06:22:03,FALSE,,"968733014728507392",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anabrondo",12,TRUE,FALSE,,
"#MomVsFlu

 When in doubt talk to your doctor!! Says @geneliad 

#Influenza is scary, it is not just simple cough n… https://t.co/FZ6YAEGY03",FALSE,0,,2018-02-28 05:57:08,TRUE,,"968726745728856064",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chandrashmi",0,FALSE,FALSE,,
"Learnt so much about #influenza at #MomVsFlu .. event was an eye opener indeed!! Thanks to @drmukeshgupta @Drudaypai",FALSE,0,,2018-02-28 05:45:48,FALSE,,"968723890880045057",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chandrashmi",0,FALSE,FALSE,,
"RT @khalideljaaly: Baloxavir marboxil, a novel cap-dependent endonuclease inhibitor, was approved������������ in Japan������������ for treatment of #Influenza.…",FALSE,0,,2018-02-28 05:42:36,FALSE,,"968723086907465728",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saramirzaei",26,TRUE,FALSE,,
"Thema beim Frühstück heute morgen:
""Lassen Sie mich durch ich bin ein #Influencer "" aber 
""Lassen Sie mich durch ic… https://t.co/m4na6PvleN",FALSE,3,,2018-02-28 05:38:40,TRUE,,"968722094992318464",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mybrainfudge",2,FALSE,FALSE,,
"RT @Salud_Ec: Ministra @MVEspinosaS destaca recuperación de la salud de 1.042 personas con #Influenza ante la Comisión de @FiscalizacionAN…",FALSE,0,,2018-02-28 05:33:22,FALSE,,"968720762243833865",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marlonbuca",229,TRUE,FALSE,,
"Need to read some Irish jokes, then! Have had plenty of sleep during the #Influenza !!! https://t.co/G44CYM7k7L",FALSE,0,,2018-02-28 05:29:51,FALSE,,"968719879405801472",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mommage8386",0,FALSE,FALSE,,
"RT @Aeshashah17: An extremely informative session on Influenza #MomVsFlu @drmukeshgupta @doc_upai 
Bloggers meet #influenza #awareness #wor…",FALSE,0,,2018-02-28 05:29:36,FALSE,,"968719815757193218",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raising_karma",1,TRUE,FALSE,,
"RT @rushabh69: Actor @geneliad along with @doc_upai and @drmukeshgupta talking about #influenza and how vaccines can protect the whole fami…",FALSE,0,,2018-02-28 05:29:09,FALSE,,"968719702028677120",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raising_karma",4,TRUE,FALSE,,
"RT @Salud_CZ7: #Loja: Iniciamos conversatorio de medios sobre la situación epidemiológica de #Influenza. Participa Carlota Villamarín, dire…",FALSE,0,,2018-02-28 05:24:17,FALSE,,"968718476520108032",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjo52004",11,TRUE,FALSE,,
"RT @Salud_CZ7: En #Macará y #Sozoranga continuamos visitando diferentes sectores para aplicar vacuna contra la #Influenza. https://t.co/MIh…",FALSE,0,,2018-02-28 05:21:19,FALSE,,"968717728352800769",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjo52004",27,TRUE,FALSE,,
"【ウィルスブロッカー売れ筋ランキング】 #9: 空間除菌ブロッカー cl-40 ストラップなし 5個セット https://t.co/UcM5R8bn8q #ウィルスブロッカー #空間除菌 #インフルエンザ #influenza https://t.co/iNrtDyHZFn",FALSE,0,,2018-02-28 05:17:00,FALSE,,"968716645404471296",,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","virus_baster",0,FALSE,FALSE,,
"【ウィルスブロッカー売れ筋ランキング】 #10: 空間除菌 ウィルスブロッカー CL-40 ストラップ付き3個セット https://t.co/EXcDKRX4rr #ウィルスブロッカー #空間除菌 #インフルエンザ… https://t.co/tS3dVb3MtO",FALSE,0,,2018-02-28 05:16:58,TRUE,,"968716637284261890",,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","virus_baster",0,FALSE,FALSE,,
"RT @Salud_CZ6: Recuerda que estamos en #EtapaInvernal, por lo cual es importante tomar precauciones ante la #Influenza. https://t.co/MRMJo8…",FALSE,0,,2018-02-28 04:59:33,FALSE,,"968712250910564352",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarleneHeras",8,TRUE,FALSE,,
"RT @rushabh69: Actor @geneliad along with @doc_upai and @drmukeshgupta talking about #influenza and how vaccines can protect the whole fami…",FALSE,0,,2018-02-28 04:58:31,FALSE,,"968711993757786113",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayBajaria",4,TRUE,FALSE,,
"RT @Salud_CZ6: Recuerda tomar estas medidas de prevención para evitar la #Influenza.
#EtapaInvernal https://t.co/6HSPSwh3Ma",FALSE,0,,2018-02-28 04:58:16,FALSE,,"968711931388399623",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarleneHeras",9,TRUE,FALSE,,
